date,article_id,quantity
2024-05-07,2,207
2024-05-07,3,0
2024-05-07,4,138
2024-05-07,5,244
2024-05-07,6,163
2024-05-07,7,107
2024-05-07,9,82
2024-05-07,10,473
2024-05-07,11,183
2024-05-07,13,69
2024-05-07,14,76
2024-05-07,15,155
2024-05-07,16,201
2024-05-07,17,185
2024-05-07,18,159
2024-05-07,20,138
2024-05-07,12,128
2024-05-07,19,67
2024-05-07,8,19
2024-05-08,1,124
2024-05-08,2,68
2024-05-08,3,188
2024-05-08,4,84
2024-05-08,5,37
2024-05-08,6,410
2024-05-08,7,13
2024-05-08,9,0
2024-05-08,10,21
2024-05-08,11,191
2024-05-08,13,76
2024-05-08,14,126
2024-05-08,15,291
2024-05-08,16,215
2024-05-08,17,275
2024-05-08,18,258
2024-05-08,20,205
2024-05-08,12,293
2024-05-08,19,174
2024-05-08,8,252
2024-05-09,1,176
2024-05-09,2,233
2024-05-09,3,235
2024-05-09,4,83
2024-05-09,5,33
2024-05-09,6,64
2024-05-09,7,214
2024-05-09,9,62
2024-05-09,10,96
2024-05-09,11,155
2024-05-09,13,43
2024-05-09,14,39
2024-05-09,15,187
2024-05-09,16,175
2024-05-09,17,252
2024-05-09,18,85
2024-05-09,20,99
2024-05-09,12,25
2024-05-09,19,176
2024-05-09,8,209
2024-05-10,1,237
2024-05-10,2,135
2024-05-10,3,235
2024-05-10,4,149
2024-05-10,5,126
2024-05-10,6,290
2024-05-10,7,22
2024-05-10,9,38
2024-05-10,10,115
2024-05-10,11,420
2024-05-10,13,117
2024-05-10,14,114
2024-05-10,15,274
2024-05-10,16,9
2024-05-10,17,169
2024-05-10,18,187
2024-05-10,20,134
2024-05-10,12,7
2024-05-10,19,233
2024-05-10,8,99
2024-05-11,1,256
2024-05-11,2,115
2024-05-11,3,219
2024-05-11,4,203
2024-05-11,5,292
2024-05-11,6,0
2024-05-11,7,35
2024-05-11,9,46
2024-05-11,10,113
2024-05-11,11,358
2024-05-11,13,93
2024-05-11,14,171
2024-05-11,15,203
2024-05-11,16,62
2024-05-11,17,0
2024-05-11,18,47
2024-05-11,20,0
2024-05-11,12,165
2024-05-11,19,123
2024-05-11,8,12
2024-05-12,1,158
2024-05-12,2,72
2024-05-12,3,152
2024-05-12,4,179
2024-05-12,5,98
2024-05-12,6,61
2024-05-12,7,0
2024-05-12,9,47
2024-05-12,10,98
2024-05-12,11,93
2024-05-12,13,99
2024-05-12,14,0
2024-05-12,15,0
2024-05-12,16,287
2024-05-12,17,148
2024-05-12,18,251
2024-05-12,20,242
2024-05-12,12,446
2024-05-12,19,204
2024-05-12,8,172
2024-05-13,1,230
2024-05-13,2,117
2024-05-13,3,109
2024-05-13,4,142
2024-05-13,5,215
2024-05-13,6,48
2024-05-13,7,35
2024-05-13,9,259
2024-05-13,10,192
2024-05-13,11,239
2024-05-13,13,364
2024-05-13,14,38
2024-05-13,15,144
2024-05-13,16,268
2024-05-13,17,261
2024-05-13,18,140
2024-05-13,20,53
2024-05-13,12,77
2024-05-13,19,28
2024-05-13,8,244
2024-05-14,1,57
2024-05-14,2,56
2024-05-14,3,101
2024-05-14,4,51
2024-05-14,5,24
2024-05-14,6,151
2024-05-14,7,0
2024-05-14,9,96
2024-05-14,10,42
2024-05-14,11,82
2024-05-14,13,90
2024-05-14,14,116
2024-05-14,15,0
2024-05-14,16,77
2024-05-14,17,91
2024-05-14,18,126
2024-05-14,20,141
2024-05-14,12,233
2024-05-14,19,82
2024-05-14,8,147
2024-05-15,1,163
2024-05-15,2,17
2024-05-15,3,64
2024-05-15,4,252
2024-05-15,5,19
2024-05-15,6,0
2024-05-15,7,240
2024-05-15,9,116
2024-05-15,10,143
2024-05-15,11,110
2024-05-15,13,150
2024-05-15,14,177
2024-05-15,15,115
2024-05-15,16,80
2024-05-15,17,2
2024-05-15,18,216
2024-05-15,20,187
2024-05-15,12,3
2024-05-15,19,26
2024-05-15,8,0
2024-05-16,1,80
2024-05-16,2,29
2024-05-16,3,213
2024-05-16,4,37
2024-05-16,5,99
2024-05-16,6,52
2024-05-16,7,150
2024-05-16,9,178
2024-05-16,10,29
2024-05-16,11,31
2024-05-16,13,24
2024-05-16,14,77
2024-05-16,15,0
2024-05-16,16,109
2024-05-16,17,143
2024-05-16,18,65
2024-05-16,20,123
2024-05-16,12,376
2024-05-16,19,96
2024-05-16,8,89
2024-05-17,1,132
2024-05-17,2,91
2024-05-17,3,146
2024-05-17,4,139
2024-05-17,5,166
2024-05-17,6,58
2024-05-17,7,178
2024-05-17,9,45
2024-05-17,10,211
2024-05-17,11,129
2024-05-17,13,220
2024-05-17,14,197
2024-05-17,15,108
2024-05-17,16,130
2024-05-17,17,157
2024-05-17,18,5
2024-05-17,20,0
2024-05-17,12,125
2024-05-17,19,74
2024-05-17,8,79
2024-05-18,1,198
2024-05-18,2,4
2024-05-18,3,193
2024-05-18,4,157
2024-05-18,5,95
2024-05-18,6,106
2024-05-18,7,114
2024-05-18,9,191
2024-05-18,10,46
2024-05-18,11,324
2024-05-18,13,164
2024-05-18,14,320
2024-05-18,15,190
2024-05-18,16,0
2024-05-18,17,10
2024-05-18,18,92
2024-05-18,20,105
2024-05-18,12,244
2024-05-18,19,79
2024-05-18,8,69
2024-05-19,1,77
2024-05-19,2,79
2024-05-19,3,6
2024-05-19,4,0
2024-05-19,5,358
2024-05-19,6,68
2024-05-19,7,141
2024-05-19,9,85
2024-05-19,10,0
2024-05-19,11,75
2024-05-19,13,315
2024-05-19,14,192
2024-05-19,15,78
2024-05-19,16,66
2024-05-19,17,245
2024-05-19,18,133
2024-05-19,20,159
2024-05-19,12,41
2024-05-19,19,275
2024-05-19,8,93
2024-05-20,1,148
2024-05-20,2,149
2024-05-20,3,10
2024-05-20,4,0
2024-05-20,5,164
2024-05-20,6,174
2024-05-20,7,120
2024-05-20,9,52
2024-05-20,10,124
2024-05-20,11,202
2024-05-20,13,69
2024-05-20,14,163
2024-05-20,15,106
2024-05-20,16,96
2024-05-20,17,133
2024-05-20,18,0
2024-05-20,20,256
2024-05-20,12,76
2024-05-20,19,419
2024-05-20,8,133
2024-05-21,1,389
2024-05-21,2,165
2024-05-21,3,146
2024-05-21,4,147
2024-05-21,5,164
2024-05-21,6,181
2024-05-21,7,25
2024-05-21,9,234
2024-05-21,10,230
2024-05-21,11,164
2024-05-21,13,27
2024-05-21,14,178
2024-05-21,15,64
2024-05-21,16,176
2024-05-21,17,82
2024-05-21,18,12
2024-05-21,20,106
2024-05-21,12,459
2024-05-21,19,147
2024-05-21,8,222
2024-05-22,1,20
2024-05-22,2,66
2024-05-22,3,0
2024-05-22,4,118
2024-05-22,5,234
2024-05-22,6,271
2024-05-22,7,20
2024-05-22,9,32
2024-05-22,10,167
2024-05-22,11,123
2024-05-22,13,178
2024-05-22,14,92
2024-05-22,15,162
2024-05-22,16,9
2024-05-22,17,140
2024-05-22,18,148
2024-05-22,20,68
2024-05-22,12,105
2024-05-22,19,81
2024-05-22,8,317
2024-05-23,1,372
2024-05-23,2,136
2024-05-23,3,137
2024-05-23,4,74
2024-05-23,5,111
2024-05-23,6,213
2024-05-23,7,102
2024-05-23,9,159
2024-05-23,10,99
2024-05-23,11,125
2024-05-23,13,29
2024-05-23,14,189
2024-05-23,15,0
2024-05-23,16,8
2024-05-23,17,59
2024-05-23,18,132
2024-05-23,20,120
2024-05-23,12,231
2024-05-23,19,74
2024-05-23,8,12
2024-05-24,1,118
2024-05-24,2,0
2024-05-24,3,147
2024-05-24,4,124
2024-05-24,5,140
2024-05-24,6,161
2024-05-24,7,191
2024-05-24,9,134
2024-05-24,10,79
2024-05-24,11,126
2024-05-24,13,232
2024-05-24,14,113
2024-05-24,15,178
2024-05-24,16,104
2024-05-24,17,185
2024-05-24,18,31
2024-05-24,20,62
2024-05-24,12,101
2024-05-24,19,0
2024-05-24,8,57
2024-05-25,1,5
2024-05-25,2,44
2024-05-25,3,284
2024-05-25,4,50
2024-05-25,5,448
2024-05-25,6,0
2024-05-25,7,189
2024-05-25,9,161
2024-05-25,10,111
2024-05-25,11,131
2024-05-25,13,105
2024-05-25,14,0
2024-05-25,15,205
2024-05-25,16,89
2024-05-25,17,118
2024-05-25,18,20
2024-05-25,20,94
2024-05-25,12,191
2024-05-25,19,257
2024-05-25,8,295
2024-05-26,1,181
2024-05-26,2,194
2024-05-26,3,118
2024-05-26,4,174
2024-05-26,5,23
2024-05-26,6,219
2024-05-26,7,95
2024-05-26,9,115
2024-05-26,10,66
2024-05-26,11,0
2024-05-26,13,211
2024-05-26,14,122
2024-05-26,15,356
2024-05-26,16,101
2024-05-26,17,242
2024-05-26,18,80
2024-05-26,20,105
2024-05-26,12,131
2024-05-26,19,0
2024-05-26,8,48
2024-05-27,1,13
2024-05-27,2,101
2024-05-27,3,171
2024-05-27,4,300
2024-05-27,5,126
2024-05-27,6,84
2024-05-27,7,115
2024-05-27,9,127
2024-05-27,10,166
2024-05-27,11,135
2024-05-27,13,36
2024-05-27,14,178
2024-05-27,15,41
2024-05-27,16,201
2024-05-27,17,223
2024-05-27,18,148
2024-05-27,20,26
2024-05-27,12,155
2024-05-27,19,39
2024-05-27,8,123
2024-05-28,1,282
2024-05-28,2,152
2024-05-28,3,0
2024-05-28,4,213
2024-05-28,5,49
2024-05-28,6,37
2024-05-28,7,219
2024-05-28,9,46
2024-05-28,10,227
2024-05-28,11,232
2024-05-28,13,277
2024-05-28,14,154
2024-05-28,15,10
2024-05-28,16,100
2024-05-28,17,506
2024-05-28,18,143
2024-05-28,20,178
2024-05-28,12,447
2024-05-28,19,206
2024-05-28,8,208
2024-05-29,1,259
2024-05-29,2,162
2024-05-29,3,64
2024-05-29,4,182
2024-05-29,5,54
2024-05-29,6,90
2024-05-29,7,5
2024-05-29,9,60
2024-05-29,10,259
2024-05-29,11,44
2024-05-29,13,98
2024-05-29,14,150
2024-05-29,15,185
2024-05-29,16,203
2024-05-29,17,277
2024-05-29,18,220
2024-05-29,20,25
2024-05-29,12,47
2024-05-29,19,58
2024-05-29,8,42
2024-05-30,1,306
2024-05-30,2,208
2024-05-30,3,168
2024-05-30,4,5
2024-05-30,5,164
2024-05-30,6,156
2024-05-30,7,162
2024-05-30,9,42
2024-05-30,10,176
2024-05-30,11,60
2024-05-30,13,222
2024-05-30,14,17
2024-05-30,15,130
2024-05-30,16,245
2024-05-30,17,0
2024-05-30,18,262
2024-05-30,20,179
2024-05-30,12,0
2024-05-30,19,19
2024-05-30,8,114
2024-05-31,1,0
2024-05-31,2,118
2024-05-31,3,315
2024-05-31,4,226
2024-05-31,5,77
2024-05-31,6,202
2024-05-31,7,90
2024-05-31,9,43
2024-05-31,10,351
2024-05-31,11,33
2024-05-31,13,202
2024-05-31,14,0
2024-05-31,15,55
2024-05-31,16,227
2024-05-31,17,226
2024-05-31,18,30
2024-05-31,20,82
2024-05-31,12,213
2024-05-31,19,124
2024-05-31,8,72
2024-06-01,1,78
2024-06-01,2,86
2024-06-01,3,70
2024-06-01,4,152
2024-06-01,5,190
2024-06-01,6,145
2024-06-01,7,163
2024-06-01,9,195
2024-06-01,10,91
2024-06-01,11,62
2024-06-01,13,49
2024-06-01,14,75
2024-06-01,15,115
2024-06-01,16,108
2024-06-01,17,11
2024-06-01,18,29
2024-06-01,20,114
2024-06-01,12,243
2024-06-01,19,93
2024-06-01,8,193
2024-06-02,1,207
2024-06-02,2,123
2024-06-02,3,226
2024-06-02,4,88
2024-06-02,5,210
2024-06-02,6,132
2024-06-02,7,111
2024-06-02,9,228
2024-06-02,10,116
2024-06-02,11,110
2024-06-02,13,87
2024-06-02,14,245
2024-06-02,15,64
2024-06-02,16,97
2024-06-02,17,34
2024-06-02,18,188
2024-06-02,20,42
2024-06-02,12,122
2024-06-02,19,164
2024-06-02,8,91
2024-06-03,1,254
2024-06-03,2,98
2024-06-03,3,85
2024-06-03,4,42
2024-06-03,5,102
2024-06-03,6,34
2024-06-03,7,174
2024-06-03,9,228
2024-06-03,10,33
2024-06-03,11,154
2024-06-03,13,227
2024-06-03,14,283
2024-06-03,15,159
2024-06-03,16,160
2024-06-03,17,176
2024-06-03,18,209
2024-06-03,20,0
2024-06-03,12,240
2024-06-03,19,153
2024-06-03,8,392
2024-06-04,1,19
2024-06-04,2,282
2024-06-04,3,176
2024-06-04,4,164
2024-06-04,5,173
2024-06-04,6,13
2024-06-04,7,211
2024-06-04,9,223
2024-06-04,10,180
2024-06-04,11,150
2024-06-04,13,102
2024-06-04,14,95
2024-06-04,15,177
2024-06-04,16,171
2024-06-04,17,147
2024-06-04,18,76
2024-06-04,20,0
2024-06-04,12,131
2024-06-04,19,110
2024-06-04,8,178
2024-06-05,1,651
2024-06-05,2,46
2024-06-05,3,291
2024-06-05,4,251
2024-06-05,5,172
2024-06-05,6,82
2024-06-05,7,264
2024-06-05,9,180
2024-06-05,10,59
2024-06-05,11,171
2024-06-05,13,75
2024-06-05,14,231
2024-06-05,15,54
2024-06-05,16,96
2024-06-05,17,145
2024-06-05,18,29
2024-06-05,20,126
2024-06-05,12,132
2024-06-05,19,90
2024-06-05,8,6
2024-06-06,1,97
2024-06-06,2,111
2024-06-06,3,8
2024-06-06,4,62
2024-06-06,5,56
2024-06-06,6,248
2024-06-06,7,266
2024-06-06,9,0
2024-06-06,10,152
2024-06-06,11,69
2024-06-06,13,154
2024-06-06,14,441
2024-06-06,15,374
2024-06-06,16,166
2024-06-06,17,136
2024-06-06,18,246
2024-06-06,20,249
2024-06-06,12,12
2024-06-06,19,20
2024-06-06,8,55
2024-06-07,1,55
2024-06-07,2,117
2024-06-07,3,197
2024-06-07,4,113
2024-06-07,5,72
2024-06-07,6,281
2024-06-07,7,181
2024-06-07,9,77
2024-06-07,10,121
2024-06-07,11,134
2024-06-07,13,203
2024-06-07,14,5
2024-06-07,15,42
2024-06-07,16,79
2024-06-07,17,216
2024-06-07,18,189
2024-06-07,20,230
2024-06-07,12,104
2024-06-07,19,37
2024-06-07,8,177
2024-06-08,1,110
2024-06-08,2,81
2024-06-08,3,18
2024-06-08,4,172
2024-06-08,5,116
2024-06-08,6,0
2024-06-08,7,56
2024-06-08,9,140
2024-06-08,10,317
2024-06-08,11,173
2024-06-08,13,6
2024-06-08,14,0
2024-06-08,15,0
2024-06-08,16,89
2024-06-08,17,0
2024-06-08,18,345
2024-06-08,20,43
2024-06-08,12,142
2024-06-08,19,113
2024-06-08,8,166
2024-06-09,1,191
2024-06-09,2,178
2024-06-09,3,0
2024-06-09,4,145
2024-06-09,5,111
2024-06-09,6,160
2024-06-09,7,452
2024-06-09,9,333
2024-06-09,10,63
2024-06-09,11,0
2024-06-09,13,192
2024-06-09,14,140
2024-06-09,15,187
2024-06-09,16,87
2024-06-09,17,210
2024-06-09,18,102
2024-06-09,20,255
2024-06-09,12,474
2024-06-09,19,154
2024-06-09,8,0
2024-06-10,1,117
2024-06-10,2,81
2024-06-10,3,87
2024-06-10,4,25
2024-06-10,5,274
2024-06-10,6,134
2024-06-10,7,221
2024-06-10,9,144
2024-06-10,10,176
2024-06-10,11,165
2024-06-10,13,147
2024-06-10,14,185
2024-06-10,15,170
2024-06-10,16,148
2024-06-10,17,24
2024-06-10,18,279
2024-06-10,20,35
2024-06-10,12,61
2024-06-10,19,95
2024-06-10,8,0
2024-06-11,1,341
2024-06-11,2,226
2024-06-11,3,97
2024-06-11,4,193
2024-06-11,5,149
2024-06-11,6,87
2024-06-11,7,259
2024-06-11,9,107
2024-06-11,10,195
2024-06-11,11,77
2024-06-11,13,151
2024-06-11,14,109
2024-06-11,15,69
2024-06-11,16,22
2024-06-11,17,0
2024-06-11,18,57
2024-06-11,20,119
2024-06-11,12,49
2024-06-11,19,152
2024-06-11,8,181
2024-06-12,1,27
2024-06-12,2,181
2024-06-12,3,188
2024-06-12,4,121
2024-06-12,5,272
2024-06-12,6,106
2024-06-12,7,66
2024-06-12,9,446
2024-06-12,10,148
2024-06-12,11,85
2024-06-12,13,60
2024-06-12,14,112
2024-06-12,15,99
2024-06-12,16,108
2024-06-12,17,303
2024-06-12,18,341
2024-06-12,20,252
2024-06-12,12,272
2024-06-12,19,214
2024-06-12,8,216
2024-06-13,1,13
2024-06-13,2,166
2024-06-13,3,97
2024-06-13,4,117
2024-06-13,5,132
2024-06-13,6,147
2024-06-13,7,0
2024-06-13,9,137
2024-06-13,10,60
2024-06-13,11,110
2024-06-13,13,187
2024-06-13,14,99
2024-06-13,15,21
2024-06-13,16,187
2024-06-13,17,112
2024-06-13,18,202
2024-06-13,20,102
2024-06-13,12,89
2024-06-13,19,140
2024-06-13,8,52
2024-06-14,1,90
2024-06-14,2,187
2024-06-14,3,42
2024-06-14,4,255
2024-06-14,5,251
2024-06-14,6,15
2024-06-14,7,67
2024-06-14,9,1
2024-06-14,10,85
2024-06-14,11,155
2024-06-14,13,70
2024-06-14,14,145
2024-06-14,15,86
2024-06-14,16,267
2024-06-14,17,147
2024-06-14,18,119
2024-06-14,20,130
2024-06-14,12,307
2024-06-14,19,194
2024-06-14,8,164
2024-06-15,1,74
2024-06-15,2,71
2024-06-15,3,205
2024-06-15,4,243
2024-06-15,5,163
2024-06-15,6,203
2024-06-15,7,253
2024-06-15,9,28
2024-06-15,10,97
2024-06-15,11,230
2024-06-15,13,195
2024-06-15,14,230
2024-06-15,15,176
2024-06-15,16,101
2024-06-15,17,176
2024-06-15,18,152
2024-06-15,20,138
2024-06-15,12,0
2024-06-15,19,66
2024-06-15,8,391
2024-06-16,1,43
2024-06-16,2,70
2024-06-16,3,240
2024-06-16,4,117
2024-06-16,5,24
2024-06-16,6,46
2024-06-16,7,339
2024-06-16,9,125
2024-06-16,10,218
2024-06-16,11,313
2024-06-16,13,367
2024-06-16,14,188
2024-06-16,15,188
2024-06-16,16,176
2024-06-16,17,0
2024-06-16,18,167
2024-06-16,20,185
2024-06-16,12,237
2024-06-16,19,98
2024-06-16,8,96
2024-06-17,1,94
2024-06-17,2,253
2024-06-17,3,152
2024-06-17,4,145
2024-06-17,5,124
2024-06-17,6,80
2024-06-17,7,392
2024-06-17,9,251
2024-06-17,10,326
2024-06-17,11,173
2024-06-17,13,27
2024-06-17,14,251
2024-06-17,15,210
2024-06-17,16,72
2024-06-17,17,82
2024-06-17,18,208
2024-06-17,20,118
2024-06-17,12,120
2024-06-17,19,3
2024-06-17,8,200
2024-06-18,1,442
2024-06-18,2,114
2024-06-18,3,318
2024-06-18,4,105
2024-06-18,5,59
2024-06-18,6,225
2024-06-18,7,38
2024-06-18,9,250
2024-06-18,10,250
2024-06-18,11,172
2024-06-18,13,66
2024-06-18,14,95
2024-06-18,15,192
2024-06-18,16,142
2024-06-18,17,182
2024-06-18,18,138
2024-06-18,20,92
2024-06-18,12,229
2024-06-18,19,76
2024-06-18,8,7
2024-06-19,1,46
2024-06-19,2,126
2024-06-19,3,257
2024-06-19,4,277
2024-06-19,5,75
2024-06-19,6,135
2024-06-19,7,175
2024-06-19,9,367
2024-06-19,10,103
2024-06-19,11,128
2024-06-19,13,155
2024-06-19,14,111
2024-06-19,15,0
2024-06-19,16,35
2024-06-19,17,379
2024-06-19,18,240
2024-06-19,20,334
2024-06-19,12,322
2024-06-19,19,0
2024-06-19,8,179
2024-06-20,1,288
2024-06-20,2,143
2024-06-20,3,238
2024-06-20,4,113
2024-06-20,5,293
2024-06-20,6,94
2024-06-20,7,162
2024-06-20,9,148
2024-06-20,10,61
2024-06-20,11,221
2024-06-20,13,42
2024-06-20,14,98
2024-06-20,15,126
2024-06-20,16,226
2024-06-20,17,106
2024-06-20,18,227
2024-06-20,20,180
2024-06-20,12,105
2024-06-20,19,130
2024-06-20,8,112
2024-06-21,1,34
2024-06-21,2,0
2024-06-21,3,113
2024-06-21,4,167
2024-06-21,5,135
2024-06-21,6,315
2024-06-21,7,102
2024-06-21,9,185
2024-06-21,10,186
2024-06-21,11,77
2024-06-21,13,253
2024-06-21,14,136
2024-06-21,15,177
2024-06-21,16,120
2024-06-21,17,64
2024-06-21,18,232
2024-06-21,20,117
2024-06-21,12,224
2024-06-21,19,89
2024-06-21,8,187
2024-06-22,1,66
2024-06-22,2,86
2024-06-22,3,0
2024-06-22,4,176
2024-06-22,5,103
2024-06-22,6,0
2024-06-22,7,83
2024-06-22,9,24
2024-06-22,10,111
2024-06-22,11,91
2024-06-22,13,140
2024-06-22,14,187
2024-06-22,15,141
2024-06-22,16,252
2024-06-22,17,124
2024-06-22,18,220
2024-06-22,20,137
2024-06-22,12,284
2024-06-22,19,145
2024-06-22,8,130
2024-06-23,1,75
2024-06-23,2,24
2024-06-23,3,69
2024-06-23,4,142
2024-06-23,5,340
2024-06-23,6,62
2024-06-23,7,330
2024-06-23,9,93
2024-06-23,10,133
2024-06-23,11,181
2024-06-23,13,157
2024-06-23,14,56
2024-06-23,15,214
2024-06-23,16,221
2024-06-23,17,88
2024-06-23,18,33
2024-06-23,20,0
2024-06-23,12,251
2024-06-23,19,98
2024-06-23,8,0
2024-06-24,1,161
2024-06-24,2,352
2024-06-24,3,84
2024-06-24,4,81
2024-06-24,5,118
2024-06-24,6,201
2024-06-24,7,327
2024-06-24,9,138
2024-06-24,10,149
2024-06-24,11,0
2024-06-24,13,25
2024-06-24,14,0
2024-06-24,15,110
2024-06-24,16,162
2024-06-24,17,43
2024-06-24,18,107
2024-06-24,20,167
2024-06-24,12,0
2024-06-24,19,228
2024-06-24,8,179
2024-06-25,1,370
2024-06-25,2,138
2024-06-25,3,192
2024-06-25,4,93
2024-06-25,5,0
2024-06-25,6,287
2024-06-25,7,27
2024-06-25,9,114
2024-06-25,10,200
2024-06-25,11,126
2024-06-25,13,269
2024-06-25,14,180
2024-06-25,15,126
2024-06-25,16,0
2024-06-25,17,149
2024-06-25,18,204
2024-06-25,20,3
2024-06-25,12,97
2024-06-25,19,86
2024-06-25,8,88
2024-06-26,1,414
2024-06-26,2,248
2024-06-26,3,137
2024-06-26,4,136
2024-06-26,5,107
2024-06-26,6,181
2024-06-26,7,106
2024-06-26,9,165
2024-06-26,10,155
2024-06-26,11,207
2024-06-26,13,0
2024-06-26,14,189
2024-06-26,15,128
2024-06-26,16,174
2024-06-26,17,426
2024-06-26,18,4
2024-06-26,20,155
2024-06-26,12,206
2024-06-26,19,223
2024-06-26,8,461
2024-06-27,1,189
2024-06-27,2,98
2024-06-27,3,59
2024-06-27,4,235
2024-06-27,5,123
2024-06-27,6,241
2024-06-27,7,255
2024-06-27,9,203
2024-06-27,10,91
2024-06-27,11,138
2024-06-27,13,194
2024-06-27,14,74
2024-06-27,15,22
2024-06-27,16,32
2024-06-27,17,224
2024-06-27,18,160
2024-06-27,20,245
2024-06-27,12,141
2024-06-27,19,130
2024-06-27,8,85
2024-06-28,1,106
2024-06-28,2,157
2024-06-28,3,263
2024-06-28,4,327
2024-06-28,5,101
2024-06-28,6,128
2024-06-28,7,117
2024-06-28,9,0
2024-06-28,10,92
2024-06-28,11,107
2024-06-28,13,11
2024-06-28,14,36
2024-06-28,15,108
2024-06-28,16,52
2024-06-28,17,71
2024-06-28,18,41
2024-06-28,20,78
2024-06-28,12,106
2024-06-28,19,133
2024-06-28,8,54
2024-06-29,1,195
2024-06-29,2,225
2024-06-29,3,67
2024-06-29,4,25
2024-06-29,5,381
2024-06-29,6,113
2024-06-29,7,187
2024-06-29,9,238
2024-06-29,10,44
2024-06-29,11,11
2024-06-29,13,271
2024-06-29,14,207
2024-06-29,15,51
2024-06-29,16,110
2024-06-29,17,0
2024-06-29,18,81
2024-06-29,20,143
2024-06-29,12,146
2024-06-29,19,52
2024-06-29,8,199
2024-06-30,1,31
2024-06-30,2,20
2024-06-30,3,244
2024-06-30,4,168
2024-06-30,5,32
2024-06-30,6,94
2024-06-30,7,93
2024-06-30,9,275
2024-06-30,10,285
2024-06-30,11,70
2024-06-30,13,0
2024-06-30,14,0
2024-06-30,15,179
2024-06-30,16,63
2024-06-30,17,163
2024-06-30,18,179
2024-06-30,20,187
2024-06-30,12,108
2024-06-30,19,62
2024-06-30,8,136
2024-07-01,1,167
2024-07-01,2,99
2024-07-01,3,0
2024-07-01,4,105
2024-07-01,5,1
2024-07-01,6,94
2024-07-01,7,180
2024-07-01,9,175
2024-07-01,10,87
2024-07-01,11,203
2024-07-01,13,167
2024-07-01,14,62
2024-07-01,15,256
2024-07-01,16,110
2024-07-01,17,39
2024-07-01,18,28
2024-07-01,20,130
2024-07-01,12,119
2024-07-01,19,53
2024-07-01,8,157
2024-07-02,1,163
2024-07-02,2,154
2024-07-02,3,68
2024-07-02,4,42
2024-07-02,5,122
2024-07-02,6,252
2024-07-02,7,411
2024-07-02,9,195
2024-07-02,10,42
2024-07-02,11,140
2024-07-02,13,200
2024-07-02,14,220
2024-07-02,15,191
2024-07-02,16,174
2024-07-02,17,410
2024-07-02,18,0
2024-07-02,20,74
2024-07-02,12,70
2024-07-02,19,119
2024-07-02,8,47
2024-07-03,1,173
2024-07-03,2,99
2024-07-03,3,227
2024-07-03,4,178
2024-07-03,5,100
2024-07-03,6,202
2024-07-03,7,286
2024-07-03,9,176
2024-07-03,10,124
2024-07-03,11,31
2024-07-03,13,124
2024-07-03,14,30
2024-07-03,15,0
2024-07-03,16,100
2024-07-03,17,102
2024-07-03,18,26
2024-07-03,20,89
2024-07-03,12,46
2024-07-03,19,111
2024-07-03,8,0
2024-07-04,1,199
2024-07-04,2,21
2024-07-04,3,315
2024-07-04,4,265
2024-07-04,5,166
2024-07-04,6,65
2024-07-04,7,66
2024-07-04,9,175
2024-07-04,10,166
2024-07-04,11,70
2024-07-04,13,157
2024-07-04,14,237
2024-07-04,15,202
2024-07-04,16,190
2024-07-04,17,41
2024-07-04,18,301
2024-07-04,20,179
2024-07-04,12,59
2024-07-04,19,38
2024-07-04,8,1
2024-07-05,1,36
2024-07-05,2,0
2024-07-05,3,48
2024-07-05,4,69
2024-07-05,5,124
2024-07-05,6,84
2024-07-05,7,139
2024-07-05,9,212
2024-07-05,10,0
2024-07-05,11,261
2024-07-05,13,71
2024-07-05,14,42
2024-07-05,15,133
2024-07-05,16,100
2024-07-05,17,24
2024-07-05,18,96
2024-07-05,20,80
2024-07-05,12,116
2024-07-05,19,132
2024-07-05,8,0
2024-07-06,1,172
2024-07-06,2,79
2024-07-06,3,284
2024-07-06,4,81
2024-07-06,5,132
2024-07-06,6,210
2024-07-06,7,75
2024-07-06,9,92
2024-07-06,10,228
2024-07-06,11,136
2024-07-06,13,252
2024-07-06,14,98
2024-07-06,15,101
2024-07-06,16,89
2024-07-06,17,206
2024-07-06,18,101
2024-07-06,20,78
2024-07-06,12,85
2024-07-06,19,539
2024-07-06,8,199
2024-07-07,1,150
2024-07-07,2,394
2024-07-07,3,29
2024-07-07,4,198
2024-07-07,5,173
2024-07-07,6,37
2024-07-07,7,225
2024-07-07,9,211
2024-07-07,10,0
2024-07-07,11,302
2024-07-07,13,93
2024-07-07,14,124
2024-07-07,15,36
2024-07-07,16,232
2024-07-07,17,164
2024-07-07,18,0
2024-07-07,20,82
2024-07-07,12,121
2024-07-07,19,198
2024-07-07,8,122
2024-07-08,1,87
2024-07-08,2,33
2024-07-08,3,222
2024-07-08,4,0
2024-07-08,5,176
2024-07-08,6,2
2024-07-08,7,136
2024-07-08,9,204
2024-07-08,10,22
2024-07-08,11,317
2024-07-08,13,0
2024-07-08,14,177
2024-07-08,15,23
2024-07-08,16,0
2024-07-08,17,12
2024-07-08,18,202
2024-07-08,20,68
2024-07-08,12,122
2024-07-08,19,109
2024-07-08,8,62
2024-07-09,1,114
2024-07-09,2,31
2024-07-09,3,174
2024-07-09,4,73
2024-07-09,5,194
2024-07-09,6,0
2024-07-09,7,54
2024-07-09,9,0
2024-07-09,10,231
2024-07-09,11,54
2024-07-09,13,0
2024-07-09,14,95
